subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
VJsoh,.الرجاء تسمية هذه الصورة,62.385,44866,فازوا,19302,82.711,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_190.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,98.719,15974,شبه تاج,8114,107.841,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_250.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,129.471,21609,مربع او لوحدة عرض,11172,141.653,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,square.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,160.203,18522,نجمه,8143,169.356,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_10.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,194.041,24655,كلب او نوع من الذئاب القطبية,3004,198.055,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,dog.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,214.283,16197,شبه نجمة,3998,219.289,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_310.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,263.504,44188,غير منتضم,1615,266.128,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,VCS_70.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,286.243,20088,فازه,2259,289.515,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_160.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,302.872,13329,نجمة,2529,306.412,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_340.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,341.841,35398,يشبه التيشيرت,2743,345.593,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,VCS_100.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,362.438,16815,خماسي,1364,364.81,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,VCS_220.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,390.38,25542,علامة ضرب ✖️,2791,394.181,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_40.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,458.322,64114,شبه منحوت,1546,460.878,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,VCS_130.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,471.811,10906,مثلث,1644,474.463,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,triangle.png,1,trial_lists/trial_list_1
VJsoh,.الرجاء تسمية هذه الصورة,498.133,23642,شبة نجمه,2505,501.648,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_280.png,1,trial_lists/trial_list_1
