subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
tkS0c,.الرجاء تسمية هذه الصورة,64.631,50419,شكل متساوي القطرين,16905,82.572,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_50.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,111.117,28496,شكل مطعّج,5533,117.664,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_110.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,128.016,10304,مربع متطابق الأضلاع,5376,134.403,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,square.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,144.241,9808,شكل شبه نجمي,1754,147.01,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_320.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,202.192,55142,كلب نصفه محلوق,2536,205.741,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,dog.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,212.737,6965,نجمة البحر,1348,215.097,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_350.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,221.985,6846,مزهرية,1315,224.313,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,VCS_140.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,231.484,7128,فازة,1355,233.853,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_80.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,245.257,11357,قبعة,1705,247.974,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_260.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,256.83,8808,قبعة,2057,259.898,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,VCS_290.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,268.184,8256,جرّة,2556,271.753,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,VCS_170.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,284.992,13197,متطابق الضلعين,2423,288.428,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_230.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,296.996,8522,مثلث,1333,299.35,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,triangle.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,308.959,9564,شكل منحرف لا تتطابق اضلاعه,2553,312.526,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_200.png,2,trial_lists/trial_list_2
tkS0c,.الرجاء تسمية هذه الصورة,344.174,31605,نجمة غير متطابقة,1183,346.377,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_20.png,2,trial_lists/trial_list_2
